[evo_logo_L5_s1_c2] start fitness 3269 / 4096  restart after 90s without gain
[2026-09-25 00:16:19] evo_logo_L5_s1_c2     11s  best 3673/4096  current 3673  restarts 0  iters 293126  (26559/s)  best gates cx 52 tof 12
[2026-09-25 00:23:44] evo_logo_L5_s1_c2    456s  best 3763/4096  current 3747  restarts 2  iters 14152625  (31041/s)  best gates cx 55 tof 19
[2026-09-25 00:23:59] evo_logo_L5_s1_c2    471s  best 3771/4096  current 3771  restarts 2  iters 14625445  (31066/s)  best gates cx 49 tof 17
[2026-09-25 00:24:09] evo_logo_L5_s1_c2    481s  best 3775/4096  current 3775  restarts 2  iters 14949086  (31082/s)  best gates cx 57 tof 16
[2026-09-25 00:24:24] evo_logo_L5_s1_c2    496s  best 3775/4096  current 3775  restarts 2  iters 15424011  (31105/s)  best gates cx 57 tof 16
[2026-09-25 00:24:34] evo_logo_L5_s1_c2    506s  best 3775/4096  current 3775  restarts 2  iters 15739582  (31107/s)  best gates cx 57 tof 16
[2026-09-25 00:24:49] evo_logo_L5_s1_c2    521s  best 3775/4096  current 3775  restarts 2  iters 16208739  (31107/s)  best gates cx 57 tof 16
[2026-09-25 00:25:00] evo_logo_L5_s1_c2    531s  best 3775/4096  current 3775  restarts 2  iters 16516036  (31093/s)  best gates cx 57 tof 16
[2026-09-25 00:25:14] evo_logo_L5_s1_c2    546s  best 3775/4096  current 3775  restarts 2  iters 16975239  (31089/s)  best gates cx 57 tof 16
[2026-09-25 00:25:25] evo_logo_L5_s1_c2    556s  best 3811/4096  current 3811  restarts 2  iters 17288755  (31084/s)  best gates cx 48 tof 17
[2026-09-25 00:25:39] evo_logo_L5_s1_c2    571s  best 3811/4096  current 3811  restarts 2  iters 17749114  (31080/s)  best gates cx 48 tof 17
[2026-09-25 00:25:50] evo_logo_L5_s1_c2    581s  best 3815/4096  current 3815  restarts 2  iters 18059633  (31074/s)  best gates cx 54 tof 18
[2026-09-25 00:26:04] evo_logo_L5_s1_c2    596s  best 3815/4096  current 3815  restarts 2  iters 18521289  (31071/s)  best gates cx 54 tof 18
[2026-09-25 00:26:15] evo_logo_L5_s1_c2    606s  best 3815/4096  current 3815  restarts 2  iters 18821914  (31049/s)  best gates cx 54 tof 18
[2026-09-25 00:26:25] evo_logo_L5_s1_c2    616s  best 3815/4096  current 3815  restarts 2  iters 19126262  (31035/s)  best gates cx 54 tof 18
[2026-09-25 00:26:39] evo_logo_L5_s1_c2    631s  best 3815/4096  current 3815  restarts 2  iters 19574576  (31015/s)  best gates cx 54 tof 18
[2026-09-25 00:26:50] evo_logo_L5_s1_c2    641s  best 3815/4096  current 3815  restarts 2  iters 19880631  (31002/s)  best gates cx 54 tof 18
[2026-09-25 00:27:05] evo_logo_L5_s1_c2    656s  best 3815/4096  current 3815  restarts 2  iters 20341426  (31000/s)  best gates cx 54 tof 18
[2026-09-25 00:27:20] evo_logo_L5_s1_c2    671s  best 3815/4096  current 3815  restarts 2  iters 20799205  (30985/s)  best gates cx 54 tof 18
[2026-09-25 00:27:30] evo_logo_L5_s1_c2    681s  best 3815/4096  current 3667  restarts 3  iters 21085624  (30946/s)  best gates cx 54 tof 18
[2026-09-25 00:27:40] evo_logo_L5_s1_c2    691s  best 3815/4096  current 3719  restarts 3  iters 21373971  (30911/s)  best gates cx 54 tof 18
[2026-09-25 00:27:54] evo_logo_L5_s1_c2    706s  best 3815/4096  current 3747  restarts 3  iters 21826043  (30914/s)  best gates cx 54 tof 18
[2026-09-25 00:28:05] evo_logo_L5_s1_c2    716s  best 3815/4096  current 3747  restarts 3  iters 22142083  (30914/s)  best gates cx 54 tof 18
[2026-09-25 00:28:15] evo_logo_L5_s1_c2    727s  best 3815/4096  current 3773  restarts 3  iters 22440246  (30886/s)  best gates cx 54 tof 18
[2026-09-25 00:28:30] evo_logo_L5_s1_c2    741s  best 3815/4096  current 3773  restarts 3  iters 22882761  (30863/s)  best gates cx 54 tof 18
[2026-09-25 00:28:40] evo_logo_L5_s1_c2    752s  best 3815/4096  current 3773  restarts 3  iters 23176552  (30838/s)  best gates cx 54 tof 18
[2026-09-25 00:28:55] evo_logo_L5_s1_c2    766s  best 3815/4096  current 3797  restarts 3  iters 23616609  (30820/s)  best gates cx 54 tof 18
[2026-09-25 00:29:05] evo_logo_L5_s1_c2    776s  best 3815/4096  current 3797  restarts 3  iters 23917945  (30807/s)  best gates cx 54 tof 18
[2026-09-25 00:29:20] evo_logo_L5_s1_c2    791s  best 3835/4096  current 3835  restarts 3  iters 24372708  (30804/s)  best gates cx 50 tof 17
[2026-09-25 00:29:34] evo_logo_L5_s1_c2    806s  best 3845/4096  current 3845  restarts 3  iters 24856823  (30838/s)  best gates cx 56 tof 22
[2026-09-25 00:29:49] evo_logo_L5_s1_c2    821s  best 3845/4096  current 3845  restarts 3  iters 25350294  (30877/s)  best gates cx 56 tof 22
[2026-09-25 00:30:04] evo_logo_L5_s1_c2    836s  best 3845/4096  current 3845  restarts 3  iters 25842935  (30920/s)  best gates cx 56 tof 22
[2026-09-25 00:30:14] evo_logo_L5_s1_c2    846s  best 3845/4096  current 3845  restarts 3  iters 26175838  (30948/s)  best gates cx 56 tof 22
[2026-09-25 00:30:24] evo_logo_L5_s1_c2    856s  best 3865/4096  current 3865  restarts 3  iters 26519977  (30986/s)  best gates cx 57 tof 18
[2026-09-25 00:30:34] evo_logo_L5_s1_c2    866s  best 3865/4096  current 3865  restarts 3  iters 26856085  (31016/s)  best gates cx 57 tof 18
[2026-09-25 00:30:49] evo_logo_L5_s1_c2    881s  best 3865/4096  current 3865  restarts 3  iters 27364606  (31075/s)  best gates cx 57 tof 18
[2026-09-25 00:30:59] evo_logo_L5_s1_c2    891s  best 3865/4096  current 3865  restarts 3  iters 27712868  (31114/s)  best gates cx 57 tof 18
[2026-09-25 00:31:09] evo_logo_L5_s1_c2    901s  best 3865/4096  current 3865  restarts 3  iters 28060644  (31146/s)  best gates cx 57 tof 18
[2026-09-25 00:31:24] evo_logo_L5_s1_c2    916s  best 3865/4096  current 3865  restarts 3  iters 28571535  (31197/s)  best gates cx 57 tof 18
[2026-09-25 00:31:34] evo_logo_L5_s1_c2    926s  best 3865/4096  current 3865  restarts 3  iters 28911051  (31226/s)  best gates cx 57 tof 18
[2026-09-25 00:31:49] evo_logo_L5_s1_c2    941s  best 3865/4096  current 3865  restarts 3  iters 29417565  (31265/s)  best gates cx 57 tof 18
[2026-09-25 00:32:00] evo_logo_L5_s1_c2    952s  best 3865/4096  current 3589  restarts 4  iters 29750757  (31255/s)  best gates cx 57 tof 18
[2026-09-25 00:32:15] evo_logo_L5_s1_c2    967s  best 3865/4096  current 3699  restarts 4  iters 30179997  (31222/s)  best gates cx 57 tof 18
[2026-09-25 00:32:30] evo_logo_L5_s1_c2    982s  best 3865/4096  current 3765  restarts 4  iters 30626136  (31202/s)  best gates cx 57 tof 18
[2026-09-25 00:32:44] evo_logo_L5_s1_c2    996s  best 3865/4096  current 3765  restarts 4  iters 31090872  (31212/s)  best gates cx 57 tof 18
[2026-09-25 00:33:00] evo_logo_L5_s1_c2   1011s  best 3865/4096  current 3777  restarts 4  iters 31584978  (31236/s)  best gates cx 57 tof 18
[2026-09-25 00:33:14] evo_logo_L5_s1_c2   1026s  best 3865/4096  current 3777  restarts 4  iters 32081847  (31267/s)  best gates cx 57 tof 18
[2026-09-25 00:33:24] evo_logo_L5_s1_c2   1036s  best 3865/4096  current 3777  restarts 4  iters 32415230  (31284/s)  best gates cx 57 tof 18
[2026-09-25 00:33:39] evo_logo_L5_s1_c2   1051s  best 3865/4096  current 3807  restarts 4  iters 32912472  (31314/s)  best gates cx 57 tof 18
[2026-09-25 00:33:50] evo_logo_L5_s1_c2   1061s  best 3865/4096  current 3807  restarts 4  iters 33244991  (31323/s)  best gates cx 57 tof 18
[2026-09-25 00:34:04] evo_logo_L5_s1_c2   1076s  best 3865/4096  current 3807  restarts 4  iters 33729825  (31343/s)  best gates cx 57 tof 18
[2026-09-25 00:34:15] evo_logo_L5_s1_c2   1086s  best 3865/4096  current 3807  restarts 4  iters 34051821  (31347/s)  best gates cx 57 tof 18
[2026-09-25 00:34:30] evo_logo_L5_s1_c2   1101s  best 3865/4096  current 3807  restarts 4  iters 34541373  (31368/s)  best gates cx 57 tof 18
[2026-09-25 00:34:40] evo_logo_L5_s1_c2   1111s  best 3865/4096  current 3807  restarts 4  iters 34868035  (31377/s)  best gates cx 57 tof 18
[2026-09-25 00:34:55] evo_logo_L5_s1_c2   1126s  best 3865/4096  current 3807  restarts 4  iters 35356218  (31393/s)  best gates cx 57 tof 18
[2026-09-25 00:35:11] evo_logo_L5_s1_c2   1142s  best 3865/4096  current 3587  restarts 5  iters 35838419  (31369/s)  best gates cx 57 tof 18
[2026-09-25 00:35:26] evo_logo_L5_s1_c2   1157s  best 3865/4096  current 3623  restarts 5  iters 36242625  (31320/s)  best gates cx 57 tof 18
[2026-09-25 00:35:36] evo_logo_L5_s1_c2   1167s  best 3865/4096  current 3623  restarts 5  iters 36514112  (31279/s)  best gates cx 57 tof 18
[2026-09-25 00:35:50] evo_logo_L5_s1_c2   1182s  best 3865/4096  current 3693  restarts 5  iters 36917424  (31234/s)  best gates cx 57 tof 18
[2026-09-25 00:36:05] evo_logo_L5_s1_c2   1197s  best 3865/4096  current 3797  restarts 5  iters 37371387  (31232/s)  best gates cx 57 tof 18
[2026-09-25 00:36:10] evo_logo_L5_s1_c2   1202s  best 3865/4096  current 3803  restarts 5  iters 37529165  (31235/s)  best gates cx 57 tof 18
[evo_logo_L5_s1_c2] final best 3865 / 4096  readout (13, 16, 0, 0)  restarts 5
