[evo_logo_L5_s2] start fitness 3269 / 4096  restart after 90s without gain
[2026-09-24 20:44:34] evo_logo_L5_s2     10s  best 3727/4096  current 3727  restarts 0  iters 348820  (34397/s)  best gates cx 20 tof 21
[2026-09-24 21:02:35] evo_logo_L5_s2   1091s  best 3837/4096  current 3825  restarts 6  iters 41731633  (38242/s)  best gates cx 28 tof 19
[2026-09-24 21:02:46] evo_logo_L5_s2   1101s  best 3837/4096  current 3825  restarts 6  iters 42125549  (38248/s)  best gates cx 28 tof 19
[2026-09-24 21:03:01] evo_logo_L5_s2   1117s  best 3837/4096  current 3825  restarts 6  iters 42710751  (38252/s)  best gates cx 28 tof 19
[2026-09-24 21:03:16] evo_logo_L5_s2   1132s  best 3837/4096  current 3825  restarts 6  iters 43303894  (38270/s)  best gates cx 28 tof 19
[2026-09-24 21:03:26] evo_logo_L5_s2   1142s  best 3837/4096  current 3825  restarts 6  iters 43676883  (38261/s)  best gates cx 28 tof 19
[2026-09-24 21:03:41] evo_logo_L5_s2   1157s  best 3837/4096  current 3825  restarts 6  iters 44255219  (38266/s)  best gates cx 28 tof 19
[2026-09-24 21:03:52] evo_logo_L5_s2   1168s  best 3837/4096  current 3581  restarts 7  iters 44646703  (38241/s)  best gates cx 28 tof 19
[2026-09-24 21:04:06] evo_logo_L5_s2   1182s  best 3837/4096  current 3621  restarts 7  iters 45139396  (38182/s)  best gates cx 28 tof 19
[2026-09-24 21:04:17] evo_logo_L5_s2   1192s  best 3837/4096  current 3621  restarts 7  iters 45488206  (38150/s)  best gates cx 28 tof 19
[2026-09-24 21:04:27] evo_logo_L5_s2   1202s  best 3837/4096  current 3621  restarts 7  iters 45823155  (38111/s)  best gates cx 28 tof 19
[evo_logo_L5_s2] final best 3837 / 4096  readout (4, 12, 1, 1)  restarts 7
